C2_F1_UniqueSLD,C2_F3_ChatSessionCount,C2_F6_ProductivityHits,C3_F1_FoodDeliveryHits,C3_F2_LateNightDeliveryRatio,C3_F3_MeanInterOrderDays,C3_F4_DietSiteVisits,C3_F5_TrackerBurstCount,C3_F6_SmartScaleUploads,C3_F7_WeighInTimeVarMin,C5_F1_DhcpPerHour,C5_F2_WifiDwellMin,C5_F3_MedianIKS,C5_F4_IKSStd,C5_F5_Sub30sSessions,C5_F6_SessionFano,C6_F1_LongestMiddayIdleMin,C6_F2_DayActiveSessionCount,C6_F3_DayIdleRatio_09_18,C6_F4_UpstreamBpsPerActiveHour,C6_F5_PostChatCount,C6_F6_MedianInterReqSec,C6_F7_InterReqFano,C6_F8_FirstActivityMin,C6_F9_ActivationDelayVsBase28d,C7_F1_MentalHealthSiteVisitsDay,C7_F2_NegativeSelfSearchRatio,C7_F3_SelfAssessmentDwellSec,C7_F4_HelpTherapyLookupHits,C7_F5_AccountDeleteUnsubCount,C7_F6_SettingsPrivacyDwellSec,C7_F7_SocialOutgoingShareUp,C7_F8_CloudUploadBytesToday,C8_F1_MedianPageDwellSec,C8_F2_DNSBurstRatePerHour,C8_F3_NotificationMicroSessionsCount,C8_F4_RepeatedQueryRatio60m,C8_F5_QueryReformulationMax,C8_F6_BackNavShare,C8_F7_SERPTimeToFirstClickSec,C8_F8_MedianIKSsec,C9_F1_CrisisLineHits,C9_F2_SuicideMethodQueryRatio,C9_F3_TherapyBookingVisits,C9_F4_SelfHarmForumVisits,C9_F5_SelfHarmForumUpBytes,C9_F6_SelfHarmForumMeanSessLenSec,C9_F7_WillInsuranceDownloads,C9_F8_CloudBackupUpBytesToday,C9_F9_AccountDeletionRequestsCount,C9_F10_NightSuicideQueryBursts,C9_F11_NightNegativeSearchRatio,n_total_packets_today,n_night_packets_today,night_pkts_today,day_pkts_today,down_bytes_today,up_bytes_today,LateNightShare,LongestInactivityHours,ActiveNightMinutes,ActiveDayMinutes,ND_Ratio,IS,IV,F1_DistinctSocial,F2_MeanSocialDurSec,Date,F3_LongStreams,F4_DownUpRatio,F5_RevisitRatio,F6_Fano,F7_HourlyCV,F8_NightDayRatioPkts,C2_F2_MedianReplyLatencySec,C2_F4_MeanUpstreamRateBps,C2_F5_PassiveActiveByteRatio,C2_F7_SocialOutgoingShareUp,C4_F1_OnsetDelayFrom2200Min,C4_F2_WakeAfter0400Min,C4_F3_OnsetVar14dMin,C4_F4_SleepDurationZAbs30d,C4_F5_NocturnalMicroSessionCount0106,C4_F6_MeanInterAwakGapMin0106,C4_F7_DaytimeIdleRatio0818,C4_F8_NightDayTrafficRatioBytes
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,990.0333333333333,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,573518.0,0.0,0.0,573518.0,,,0.0,0.010277777777777778,0.0,13.0,0.0,,,0.0,609.881,2023-05-22,0.0,,,51975.423261881384,0.0,0.0,,,,1.0,,,,,0.0,,0.0,0.0
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,555.2666666666667,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,217108.0,0.0,0.0,217108.0,,,0.0,0.07138888888888889,0.0,13.0,0.0,2.4916666666666663,1.1728506787330315,0.0,1016.123,2023-06-20,0.0,,,39038.14736649246,0.0,0.0,,,,1.0,,,,,0.0,,0.2777777777777778,0.0
0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,569.4833333333333,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,276786.0,0.0,0.0,276786.0,,,0.0,0.08305555555555555,0.0,12.0,0.0,1.4375,0.8771929824561402,0.0,413.0445,2023-06-26,0.0,,,49615.47316771801,0.0,0.0,,,,1.0,,,,,0.0,,0.4,0.0
0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,498.7,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,243979.0,0.0,0.0,243979.0,,,0.0,1.2161111111111111,0.0,12.0,0.0,0.14786174519190398,0.39116279069767457,0.0,384.22749999999996,2023-06-27,0.0,,,53742.76931192448,0.9846134298443718,0.0,,,,1.0,,,,,0.0,,0.8620689655172413,0.0
0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,581.4833333333333,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,244244.0,0.0,0.0,244244.0,,,0.0,0.15638888888888888,0.0,13.0,0.0,1.0110791198409503,0.6677350427350427,0.0,414.471,2023-06-28,0.0,,,47812.86881380913,0.9877090122991762,0.0,,,,1.0,,,,,0.0,,0.48,0.0
0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,529.7333333333333,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,239355.0,0.0,0.0,239355.0,,,0.0,0.2452777777777778,0.0,12.0,0.0,0.6476523337287846,0.5889355742296919,0.0,382.26800000000003,2023-06-29,0.0,,,50280.8575330684,0.9811576946376721,0.0,,,,1.0,,,,,0.0,,0.5862068965517241,0.0
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,240.01666666666668,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,191439.0,191439.0,191439.0,0.0,,,1.0,0.08138888888888889,11.0,0.0,,1.4670830899204603,0.9900687547746374,0.0,1071.908,2023-06-30,0.0,,,36881.118405862966,0.992321313838873,inf,,,,1.0,,,,,0.0,,,inf
25.0,2.0,370.0,0.0,,,0.0,0.0,0.0,0.3908679003036656,5.387168519463626,11.997288404761903,,,0.0,,,,,40.346666666666664,0.0,0.0,4246.493621879825,559.3666666666667,,0.0,0.0,,0.0,,,,0.0,,8.089887640449438,0.0,0.9051172707889126,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,136034.0,0.0,0.0,136034.0,83368.0,290496.0,0.0,1.3172222222222223,0.0,12.0,0.0,0.1411293720128701,0.19446845289541917,18.0,301.587534,2023-09-05,0.0,0.28698501872659177,0.9989933966822354,26559.516844971797,0.2442036549686108,0.0,,0.0,,0.0,,,,2.470298140109274,0.0,,0.8666666666666667,0.0
37.0,2.0,205.0,0.0,,,0.0,0.0,2.0,98.88268825436904,2.2052675755541276,29.988239085185185,0.311935,0.8113284887966621,0.0,,,,,13.858055555555556,53.0,0.0,15204.884636126693,293.4,,0.0,0.0,,0.0,,,,0.0,,2.6470588235294117,0.0,0.8687299893276414,,,,0.311935,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,48042.0,34649.0,34649.0,13393.0,57943.0,99778.0,0.7212230964572666,4.365,6.0,6.0,1.0,0.7323994252873562,0.1749704192021636,20.0,304.79760250000004,2023-09-06,0.0,0.5807191966164886,0.9965813545227755,6756.2286305342905,1.608501134868637,2.587097737624132,,5.4438404176757755,0.0,0.08316618192759001,,,,7.326873128092481,0.0,,0.9302325581395349,3.9947329950827837
